Tournament,Stage,Match Type,Player,Teams,Agents,Rounds Played,Rating,Average Combat Score,Kills:Deaths,"Kill, Assist, Trade, Survive %",Average Damage Per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot %,Clutch Success %,Clutches (won/played),Maximum Kills in a Single Map,Kills,Deaths,Assists,First Kills,First Deaths
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Meteor,Gen.G,"jett, raze",48,0.93,239,1.05,69%,154,0.81,0.21,0.21,0.1,26%,0%,0/3,24,39,37,10,10,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Secret,Gen.G,breach,26,0.76,139,0.6,85%,78,0.46,0.58,0,0.15,19%,0%,0/3,12,12,20,15,0,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Secret,Gen.G,kayo,22,0.87,153,0.76,59%,85,0.59,0.32,0,0.05,9%,0%,0/1,13,13,17,7,0,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Secret,Gen.G,"breach, kayo",48,0.81,146,0.68,73%,81,0.52,0.46,0,0.1,13%,0%,0/4,13,25,37,22,0,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,viper,44,1.47,302,1.96,84%,194,1.07,0.3,0.14,0.05,31%,,,24,47,24,13,6,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,astra,16,0.92,201,0.85,69%,132,0.69,0.31,0.13,0.06,44%,33%,1/3,11,11,13,5,2,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,omen,62,1.04,173,0.97,85%,116,0.61,0.58,0.02,0.11,33%,17%,1/6,20,38,39,36,1,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,brimstone,34,1.12,201,1.1,79%,122,0.65,0.53,0.09,0.12,17%,0%,0/1,22,22,20,18,3,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,harbor,28,0.87,171,0.77,75%,123,0.61,0.36,0.11,0.14,25%,33%,1/3,17,17,22,10,3,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,s0m,NRG Esports,"astra, brimstone, harbor, omen, viper",184,1.12,212,1.14,81%,138,0.73,0.45,0.08,0.1,29%,23%,3/13,24,135,118,82,15,18
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,FiNESSE,NRG Esports,viper,70,0.75,194,0.79,64%,124,0.64,0.3,0.13,0.13,15%,14%,1/7,23,45,57,21,9,9
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,FiNESSE,NRG Esports,killjoy,44,0.96,163,0.86,82%,109,0.55,0.16,0.11,0,19%,17%,1/6,12,24,28,7,5,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,FiNESSE,NRG Esports,cypher,34,0.97,204,0.85,71%,149,0.65,0.29,0.09,0.03,20%,0%,0/5,22,22,26,10,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,FiNESSE,NRG Esports,breach,36,1.1,175,1,86%,102,0.56,0.72,0.06,0.11,13%,0%,0/3,12,20,20,26,2,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,FiNESSE,NRG Esports,"breach, cypher, killjoy, viper",184,0.92,183,0.85,74%,121,0.6,0.35,0.1,0.08,17%,10%,2/21,23,111,131,64,19,14
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,sage,44,1.19,214,1.19,80%,145,0.7,0.43,0.18,0.16,19%,0%,0/6,20,31,26,19,8,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,killjoy,26,0.8,196,0.8,73%,139,0.62,0.12,0.19,0.08,24%,0%,0/5,16,16,20,3,5,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,jett,70,1.2,247,1.31,77%,154,0.84,0.11,0.24,0.1,20%,17%,1/6,29,59,45,8,17,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,raze,28,1.31,283,1.35,89%,200,0.96,0.43,0.11,0.14,18%,0%,0/2,27,27,20,12,3,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,kayo,16,0.84,180,0.64,50%,118,0.56,0.44,0.19,0.13,29%,0%,0/1,9,9,14,7,3,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ardiis,NRG Esports,"jett, kayo, killjoy, raze, sage",184,1.12,228,1.14,77%,154,0.77,0.27,0.2,0.12,20%,5%,1/20,29,142,125,49,36,22
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,crashies,NRG Esports,sova,106,1.23,212,1.25,75%,130,0.71,0.39,0.09,0.05,21%,29%,2/7,22,75,60,41,10,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,crashies,NRG Esports,killjoy,44,1,227,1.26,75%,156,0.89,0.14,0.05,0.07,17%,23%,3/13,29,39,31,6,2,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,crashies,NRG Esports,breach,34,1.27,268,1.38,79%,172,0.97,0.26,0.12,0,31%,0%,0/6,33,33,24,9,4,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,crashies,NRG Esports,"breach, killjoy, sova",184,1.18,223,1.28,76%,144,0.8,0.3,0.09,0.04,21%,19%,5/26,33,147,115,56,16,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Victor,NRG Esports,killjoy,36,1.15,216,1.38,78%,138,0.81,0.03,0.14,0.03,31%,50%,2/4,15,29,21,1,5,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Victor,NRG Esports,skye,54,0.9,167,0.71,74%,108,0.5,0.61,0.09,0.09,20%,0%,0/3,16,27,38,33,5,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Victor,NRG Esports,raze,16,0.58,171,0.67,63%,100,0.63,0.06,0.19,0.19,12%,0%,0/2,10,10,15,1,3,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Victor,NRG Esports,kayo,78,0.97,175,0.78,74%,107,0.54,0.47,0.09,0.1,19%,14%,1/7,16,42,54,37,7,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Victor,NRG Esports,"kayo, killjoy, raze, skye",184,0.95,183,0.84,74%,113,0.59,0.39,0.11,0.09,21%,19%,3/16,16,108,128,72,20,17
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,SUYGETSU,Natus Vincere,viper,60,1.21,237,1.4,82%,159,0.82,0.33,0.1,0.02,46%,38%,3/8,18,49,35,20,6,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,SUYGETSU,Natus Vincere,killjoy,81,0.88,182,0.93,70%,130,0.62,0.17,0.07,0.09,34%,0%,0/5,18,50,54,14,6,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,SUYGETSU,Natus Vincere,cypher,41,1.05,172,1.13,71%,112,0.63,0.34,0.1,0.05,33%,0%,0/6,15,26,23,14,4,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,SUYGETSU,Natus Vincere,"cypher, killjoy, viper",182,1.03,198,1.12,74%,136,0.69,0.26,0.09,0.05,38%,16%,3/19,18,125,112,48,16,10
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Shao,Natus Vincere,sage,21,1.47,234,2.5,90%,143,0.95,0.29,0.14,0,31%,67%,4/6,20,20,8,6,3,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Shao,Natus Vincere,astra,17,1.83,307,6.33,94%,201,1.12,0.29,0.12,0,38%,25%,1/4,19,19,3,5,2,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Shao,Natus Vincere,omen,63,1.16,177,1.17,84%,113,0.65,0.37,0.13,0.08,36%,13%,2/16,18,41,35,23,8,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Shao,Natus Vincere,fade,81,1.21,188,1.5,86%,125,0.7,0.37,0.06,0.05,40%,17%,2/12,23,57,38,30,5,4
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Shao,Natus Vincere,"astra, fade, omen, sage",182,1.29,203,1.63,87%,130,0.75,0.35,0.1,0.05,37%,24%,9/38,23,137,84,64,18,9
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ANGE1,Natus Vincere,sova,41,1.08,192,0.75,80%,120,0.51,0.49,0.17,0.07,26%,0%,0/2,13,21,28,20,7,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ANGE1,Natus Vincere,omen,81,1.15,245,1.4,69%,156,0.9,0.42,0.1,0.2,38%,0%,0/6,27,73,52,34,8,16
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ANGE1,Natus Vincere,cypher,60,0.82,159,0.86,65%,96,0.6,0.1,0.12,0.12,33%,,,14,36,42,6,7,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,ANGE1,Natus Vincere,"cypher, omen, sova",182,1.02,204,1.07,70%,128,0.71,0.33,0.12,0.14,34%,0%,0/8,27,130,122,60,22,26
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cNed,Natus Vincere,jett,103,1.15,250,1.27,73%,159,0.86,0.17,0.15,0.15,27%,33%,2/6,24,89,70,17,15,15
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cNed,Natus Vincere,raze,79,1.07,227,1.04,73%,154,0.72,0.25,0.15,0.06,17%,0%,0/5,17,57,55,20,12,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cNed,Natus Vincere,"jett, raze",182,1.12,239,1.17,73%,157,0.8,0.2,0.15,0.11,22%,18%,2/11,24,146,125,37,27,20
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zyppan,Natus Vincere,kayo,182,1.2,201,1.19,79%,137,0.73,0.46,0.12,0.06,36%,18%,2/11,26,133,112,83,22,11
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Less,LOUD,viper,217,1.2,241,1.33,75%,168,0.88,0.31,0.1,0.06,30%,28%,9/32,27,190,143,68,22,12
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Less,LOUD,killjoy,163,1.08,208,1.09,74%,148,0.75,0.17,0.12,0.07,26%,11%,3/28,26,122,112,27,20,12
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Less,LOUD,"killjoy, viper",380,1.15,227,1.22,75%,159,0.82,0.25,0.11,0.06,28%,20%,12/60,27,312,255,95,42,24
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,saadhak,LOUD,viper,63,1.04,221,1.09,78%,144,0.75,0.38,0.13,0.14,27%,0%,0/4,17,47,43,24,8,9
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,saadhak,LOUD,killjoy,138,0.92,179,0.78,70%,124,0.55,0.22,0.12,0.16,23%,33%,3/9,17,76,97,31,17,22
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,saadhak,LOUD,raze,179,0.84,191,0.77,71%,130,0.6,0.28,0.09,0.22,18%,29%,2/7,19,107,139,50,17,40
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,saadhak,LOUD,"killjoy, raze, viper",380,0.9,192,0.82,72%,130,0.61,0.28,0.11,0.19,21%,25%,5/20,19,230,279,105,42,71
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,tuyz,LOUD,astra,79,1.11,173,1,75%,108,0.63,0.48,0.05,0.04,25%,10%,1/10,20,50,50,38,4,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,tuyz,LOUD,omen,42,1.14,163,0.92,76%,103,0.57,0.52,0.1,0,31%,13%,1/8,13,24,26,22,4,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,tuyz,LOUD,brimstone,100,1.04,212,1,74%,138,0.75,0.43,0.02,0.03,32%,17%,4/23,25,75,75,43,2,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,tuyz,LOUD,harbor,159,0.93,149,0.84,70%,103,0.56,0.33,0.04,0.06,30%,23%,3/13,21,89,106,53,6,9
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,tuyz,LOUD,"astra, brimstone, harbor, omen",380,1.02,171,0.93,73%,113,0.63,0.41,0.04,0.04,30%,17%,9/54,25,238,257,156,16,15
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cauanzin,LOUD,skye,280,1.05,206,1,74%,132,0.73,0.44,0.11,0.09,23%,19%,3/16,25,204,204,122,30,25
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cauanzin,LOUD,breach,100,1.05,212,1.06,70%,128,0.76,0.41,0.05,0.05,23%,30%,3/10,23,76,72,41,5,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,cauanzin,LOUD,"breach, skye",380,1.05,207,1.01,73%,131,0.74,0.43,0.09,0.08,23%,23%,6/26,25,280,276,163,35,30
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,aspas,LOUD,jett,380,1.12,224,1.18,72%,143,0.8,0.17,0.17,0.11,26%,13%,6/48,30,305,258,65,63,42
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,fl1pzjder,Rex Regum Qeon,viper,24,1.18,254,1.19,88%,172,0.79,0.46,0.25,0.33,18%,33%,1/3,19,19,16,11,6,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,fl1pzjder,Rex Regum Qeon,breach,16,0.6,102,0.31,50%,58,0.25,0.44,0.06,0.06,29%,0%,0/4,4,4,13,7,1,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,fl1pzjder,Rex Regum Qeon,"breach, viper",40,0.89,178,0.79,73%,126,0.58,0.45,0.18,0.23,20%,14%,1/7,19,23,29,18,7,9
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Lmemore,Rex Regum Qeon,sage,24,0.8,187,0.88,63%,120,0.63,0.38,0.08,0.08,27%,0%,0/1,15,15,17,9,2,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Lmemore,Rex Regum Qeon,cypher,16,0.9,219,0.86,56%,148,0.75,0.19,0.19,0.06,48%,0%,0/1,12,12,14,3,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Lmemore,Rex Regum Qeon,"cypher, sage",40,0.85,203,0.87,60%,131,0.68,0.3,0.13,0.08,34%,0%,0/2,15,27,31,12,5,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,2ge,Rex Regum Qeon,astra,24,0.51,111,0.56,58%,83,0.42,0.25,0,0.04,29%,0%,0/2,10,10,18,6,0,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,EJAY,Rex Regum Qeon,neon,16,0.79,189,0.71,69%,128,0.63,0.19,0,0.38,25%,0%,0/1,10,10,14,3,0,6
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,xffero,Rex Regum Qeon,omen,16,0.93,191,0.77,75%,116,0.63,0.5,0.06,0,23%,0%,0/5,10,10,13,8,1,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,xffero,Rex Regum Qeon,fade,24,0.79,174,1.07,75%,112,0.67,0.08,0,0.04,28%,0%,0/3,16,16,15,2,0,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,xffero,Rex Regum Qeon,"fade, omen",40,0.86,182,0.93,75%,114,0.65,0.25,0.03,0.03,26%,0%,0/8,16,26,28,10,1,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Emman,Rex Regum Qeon,reyna,16,0.91,217,0.79,75%,156,0.69,0.19,0.13,0.06,36%,0%,0/2,11,11,14,3,2,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Emman,Rex Regum Qeon,kayo,24,1.27,249,1.4,88%,162,0.88,0.63,0.08,0.08,34%,0%,0/3,21,21,15,15,2,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Emman,Rex Regum Qeon,"kayo, reyna",40,1.09,233,1.1,83%,160,0.8,0.45,0.1,0.08,35%,0%,0/5,21,32,29,18,4,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,MaKo,DRX,viper,152,1.16,243,1.13,74%,155,0.78,0.49,0.13,0.09,22%,17%,4/23,21,119,105,75,20,13
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,MaKo,DRX,astra,43,1.32,238,1.32,84%,159,0.77,0.67,0.09,0.07,34%,0%,0/5,18,33,25,29,4,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,MaKo,DRX,omen,61,1.23,206,1.23,85%,134,0.7,0.75,0.08,0.05,28%,0%,0/6,19,43,35,46,5,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,MaKo,DRX,brimstone,20,1.62,329,2.4,85%,204,1.2,0.65,0.15,0.05,26%,33%,1/3,24,24,10,13,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,MaKo,DRX,"astra, brimstone, omen, viper",276,1.23,241,1.25,79%,155,0.79,0.59,0.12,0.07,26%,14%,5/37,24,219,175,163,32,20
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zest,DRX,sova,195,0.98,173,1.01,72%,115,0.63,0.25,0.04,0.06,31%,21%,5/24,17,123,122,48,7,12
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zest,DRX,killjoy,18,0.68,156,0.62,72%,107,0.44,0.22,0.06,0.06,22%,0%,0/6,8,8,13,4,1,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zest,DRX,kayo,20,0.82,172,0.79,70%,120,0.55,0.35,0.05,0.25,22%,,,11,11,14,7,1,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zest,DRX,fade,43,0.9,168,0.93,77%,108,0.65,0.28,0.02,0.14,26%,25%,1/4,19,28,30,12,1,6
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Zest,DRX,"fade, kayo, killjoy, sova",276,0.94,171,0.95,72%,114,0.62,0.26,0.04,0.09,28%,18%,6/34,19,170,179,71,10,24
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,BuZz,DRX,killjoy,20,1.43,282,1.82,95%,180,1,0.25,0.25,0.05,20%,0%,0/2,20,20,11,5,5,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,BuZz,DRX,jett,213,1,234,1.08,70%,145,0.81,0.19,0.22,0.18,20%,20%,3/15,21,172,160,40,46,38
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,BuZz,DRX,raze,43,1.12,239,1.17,77%,148,0.81,0.26,0.09,0.19,18%,0%,0/3,18,35,30,11,4,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,BuZz,DRX,"jett, killjoy, raze",276,1.04,238,1.13,73%,148,0.82,0.2,0.2,0.17,20%,15%,3/20,21,227,201,56,55,47
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,killjoy,120,1.06,208,1.16,73%,142,0.72,0.17,0.1,0.07,22%,33%,4/12,22,86,74,20,12,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,astra,52,1.07,166,1.18,75%,106,0.63,0.35,0.04,0.04,31%,33%,6/18,14,33,28,18,2,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,neon,20,1.06,215,1.15,75%,148,0.75,0.2,0.15,0.15,19%,0%,0/1,15,15,13,4,3,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,skye,18,0.88,187,0.87,67%,123,0.72,0.17,0.17,0.06,21%,0%,0/1,13,13,15,3,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,omen,23,0.67,99,0.47,65%,66,0.35,0.52,0,0.13,33%,25%,1/4,8,8,17,12,0,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,kayo,43,1.1,218,1.07,77%,132,0.74,0.47,0.09,0.14,23%,33%,1/3,18,32,30,20,4,6
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Rb,DRX,"astra, kayo, killjoy, neon, omen, skye",276,1.02,192,1.06,73%,127,0.68,0.28,0.09,0.08,23%,31%,12/39,22,187,177,77,24,23
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,skye,20,1.13,234,1.38,75%,139,0.9,0.2,0.05,0,28%,50%,2/4,18,18,13,4,1,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,harbor,77,1.04,196,1,68%,127,0.65,0.32,0.06,0.09,22%,0%,0/4,16,50,50,25,5,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,breach,60,1.04,213,1.12,75%,134,0.77,0.38,0.1,0.03,33%,0%,0/1,19,46,41,23,6,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,kayo,76,0.92,180,0.83,72%,122,0.59,0.38,0.05,0.13,26%,33%,2/6,16,45,54,29,4,10
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,fade,43,0.88,176,0.79,74%,126,0.6,0.51,0.02,0.12,25%,0%,0/5,19,26,33,22,1,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stax,DRX,"breach, fade, harbor, kayo, skye",276,0.99,195,0.97,72%,128,0.67,0.37,0.06,0.09,26%,20%,4/20,19,185,191,103,17,24
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,bang,100 Thieves,viper,67,1.13,233,1.1,72%,155,0.82,0.34,0.15,0.09,38%,0%,0/8,23,55,50,23,10,6
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,bang,100 Thieves,astra,70,1.14,207,1.1,67%,130,0.77,0.36,0.13,0.14,40%,0%,0/10,22,54,49,25,9,10
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,bang,100 Thieves,omen,38,0.57,140,0.63,66%,107,0.53,0.29,0.08,0.13,42%,33%,1/3,16,20,32,11,3,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,bang,100 Thieves,"astra, omen, viper",175,0.99,200,0.98,69%,134,0.74,0.34,0.13,0.12,39%,5%,1/21,23,129,131,59,22,21
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Asuna,100 Thieves,sage,67,0.99,200,0.88,76%,136,0.67,0.3,0.04,0.12,24%,50%,2/4,20,45,51,20,3,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Asuna,100 Thieves,breach,26,1.14,216,0.95,85%,146,0.69,0.5,0.04,0.08,19%,0%,0/2,18,18,19,13,1,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Asuna,100 Thieves,kayo,82,0.96,197,0.85,73%,124,0.67,0.52,0.07,0.09,26%,11%,1/9,20,55,65,43,6,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Asuna,100 Thieves,"breach, kayo, sage",175,0.99,200,0.87,76%,132,0.67,0.43,0.06,0.1,24%,20%,3/15,20,118,135,76,10,17
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Derrek,100 Thieves,sova,117,1.02,189,0.88,74%,141,0.62,0.38,0.07,0.07,27%,12%,2/17,17,72,82,44,8,8
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Derrek,100 Thieves,breach,14,0.36,118,0.43,57%,71,0.43,0.14,0,0,36%,0%,0/3,6,6,14,2,0,0
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Derrek,100 Thieves,fade,44,0.93,212,0.97,70%,141,0.77,0.3,0.09,0.07,40%,0%,0/7,20,34,35,13,4,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Derrek,100 Thieves,"breach, fade, sova",175,0.92,186,0.85,72%,135,0.64,0.34,0.07,0.06,31%,7%,2/27,20,112,131,59,12,11
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stellar,100 Thieves,killjoy,93,1.04,201,1.1,75%,145,0.72,0.25,0.04,0.05,18%,10%,1/10,25,67,61,23,4,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stellar,100 Thieves,cypher,82,0.89,180,0.97,63%,122,0.68,0.23,0.07,0.15,22%,14%,2/14,22,56,58,19,6,12
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,stellar,100 Thieves,"cypher, killjoy",175,0.97,190,1.03,70%,134,0.7,0.24,0.06,0.1,20%,13%,3/24,25,123,119,42,10,17
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Cryocells,100 Thieves,omen,67,1.11,227,1.13,76%,133,0.81,0.46,0.12,0.22,20%,0%,0/5,20,54,48,31,8,15
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Cryocells,100 Thieves,jett,50,1.14,236,1.23,74%,140,0.86,0.14,0.22,0.14,14%,0%,0/4,22,43,35,7,11,7
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Cryocells,100 Thieves,raze,58,0.8,200,0.72,64%,141,0.59,0.28,0.07,0.17,18%,0%,0/4,15,34,47,16,4,10
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Cryocells,100 Thieves,"jett, omen, raze",175,1,219,1.01,71%,138,0.75,0.31,0.13,0.18,18%,0%,0/13,22,131,130,54,23,32
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,CHICHOO,EDward Gaming,viper,26,1.11,231,1.1,62%,156,0.88,0.19,0.12,0.04,20%,75%,3/4,23,23,21,5,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,CHICHOO,EDward Gaming,killjoy,45,1.24,264,1.39,73%,183,0.87,0.18,0.13,0.04,25%,20%,1/5,21,39,28,8,6,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,CHICHOO,EDward Gaming,"killjoy, viper",71,1.19,253,1.27,69%,173,0.87,0.18,0.13,0.04,24%,44%,4/9,23,62,49,13,9,3
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Haodong,EDward Gaming,viper,23,0.74,174,0.63,74%,124,0.52,0.35,0.09,0.09,29%,0%,0/1,12,12,19,8,2,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Haodong,EDward Gaming,astra,26,0.6,98,0.4,54%,76,0.31,0.31,0.04,0.08,13%,0%,0/5,8,8,20,8,1,2
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Haodong,EDward Gaming,omen,22,1.23,217,1.42,73%,146,0.77,0.36,0.14,0.05,36%,0%,0/1,17,17,12,8,3,1
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,Haodong,EDward Gaming,"astra, omen, viper",71,0.86,163,0.73,66%,113,0.52,0.34,0.08,0.07,26%,0%,0/7,17,37,51,24,6,5
Champions Tour 2023: Lock-In Sao Paulo,All Stages,All Match Types,nobody,EDward Gaming,sova,23,1.04,231,1.13,78%,160,0.74,0.3,0.09,0.09,21%,33%,1/3,17,17,15,7,2,2
